customer_id,customer_name,segment,sales,profit,quantity,orders,customers,profit_margin
JM-55801,Jill Matthias,Consumer,696.0,184.65,3.0,2,1,0.265301724137931
JF-154901,Jeremy Farry,Consumer,1284.0,184.614,20.0,6,1,0.1437803738317757
JJ-154454,Jennifer Jackson,Consumer,666.0,184.3354,16.0,3,1,0.27677987987987984
DS-130304,Darrin Sayre,Home Office,946.0,184.2409,18.0,3,1,0.194757822410148
NS-186404,Noel Staavos,Corporate,520.0,183.72910000000002,37.0,4,1,0.3533251923076923
GM-146954,Greg Maxwell,Corporate,4408.0,183.6971,37.0,2,1,0.04167357078039927
LB-67351,Larry Blacks,Consumer,743.0,183.66,11.0,3,1,0.24718707940780618
JH-54301,Jennifer Halladay,Consumer,790.0,183.63,26.0,7,1,0.23244303797468355
FC-142451,Frank Carlisle,Home Office,2249.0,183.44400000000002,29.0,4,1,0.08156691863050246
EB-39751,Erica Bern,Corporate,2074.0,183.39000000000001,12.0,4,1,0.08842333654773385
SW-102451,Scot Wooten,Consumer,1420.0,183.18,8.0,2,1,0.129
SF-209652,Sylvia Foulston,Corporate,712.0,183.024,24.0,3,1,0.2570561797752809
NR-185502,Nick Radford,Consumer,868.0,182.721,13.0,3,1,0.21050806451612902
CS-118453,Cari Sayre,Corporate,1623.0,182.42,17.0,4,1,0.11239679605668515
SW-107553,Steven Ward,Corporate,958.0,182.016,15.0,3,1,0.18999582463465553
NG-184304,Nathan Gelder,Consumer,595.0,181.949,19.0,2,1,0.3057966386554622
EB-137051,Ed Braxton,Corporate,1572.0,181.8921,38.0,6,1,0.1157074427480916
GW-146053,Giulietta Weimer,Consumer,2004.0,181.7,16.0,2,1,0.0906686626746507
SH-203954,Shahid Hopkins,Consumer,581.0,181.66039999999998,13.0,6,1,0.31266850258175555
AR-104054,Allen Rosenblatt,Corporate,482.0,181.56980000000001,18.0,3,1,0.37670082987551873
MG-176953,Maureen Gnade,Consumer,861.0,181.28,36.0,4,1,0.2105458768873403
JM-61952,Justin MacKendrick,Consumer,541.0,180.948,8.0,3,1,0.33446950092421446
SW-104551,Shaun Weien,Consumer,1379.0,180.912,18.0,5,1,0.13119071791153009
CD-22802,Christina DeMoss,Consumer,638.0,180.45000000000002,9.0,3,1,0.2828369905956113
HW-49352,Helen Wasserman,Corporate,732.0,180.03,12.0,5,1,0.24594262295081967
LR-169154,Lena Radford,Consumer,656.0,179.887,31.0,3,1,0.27421798780487805
TS-215054,Tony Sayre,Consumer,643.0,179.83919999999998,8.0,3,1,0.27968771384136853
VP-217304,Victor Preis,Home Office,918.0,179.80900000000003,15.0,2,1,0.1958703703703704
PM-189404,Paul MacIntyre,Consumer,1104.0,179.589,11.0,2,1,0.16267119565217392
JM-161953,Justin MacKendrick,Consumer,1053.0,179.388,15.0,2,1,0.17035897435897437
FC-42452,Frank Carlisle,Home Office,594.0,179.358,11.0,3,1,0.30194949494949497
LB-167953,Laurel Beltran,Home Office,2249.0,179.25672,72.0,7,1,0.07970507781236105
GG-146504,Greg Guthrie,Corporate,989.0,179.1346,55.0,4,1,0.18112699696663298
CW-19051,Carl Weiss,Home Office,922.0,179.1,12.0,3,1,0.1942516268980477
NG-84302,Nathan Gelder,Consumer,728.0,179.1,6.0,1,1,0.2460164835164835
EH-137653,Edward Hooks,Corporate,772.0,179.04000000000002,23.0,3,1,0.23191709844559588
JC-153851,Jenna Caffey,Consumer,775.0,178.905,27.0,4,1,0.2308451612903226
EH-139902,Erica Hackney,Consumer,918.0,178.866,18.0,3,1,0.194843137254902
SG-204704,Sheri Gordon,Consumer,527.0,178.6254,40.0,4,1,0.3389476280834915
CC-23701,Christopher Conant,Consumer,1414.0,178.58999999999997,7.0,3,1,0.12630127298444127
KM-166603,Khloe Miller,Consumer,856.0,178.556,23.0,5,1,0.20859345794392525
PA-190603,Pete Armstrong,Home Office,2064.0,178.50055999999998,54.0,6,1,0.08648282945736432
MC-174251,Mark Cousins,Corporate,1027.0,178.4952,43.0,7,1,0.17380253164556964
DM-35253,Don Miller,Corporate,741.0,178.26000000000002,9.0,2,1,0.24056680161943322
RD-95852,Rob Dowd,Consumer,704.0,177.81,5.0,1,1,0.2525710227272727
PN-187754,Parhena Norris,Home Office,753.0,177.7716,17.0,4,1,0.23608446215139442
OT-187301,Olvera Toch,Consumer,1246.0,177.44549999999998,38.0,7,1,0.1424121187800963
BD-16052,Brian Dahlen,Consumer,481.0,177.32999999999998,3.0,2,1,0.36866943866943863
Co-126404,Corey-Lock,Consumer,668.0,176.6046,14.0,2,1,0.26437814371257484
TB-213552,Todd Boyes,Corporate,792.0,176.4,6.0,2,1,0.22272727272727275
HG-50251,Hunter Glantz,Consumer,1009.0,176.34,28.0,2,1,0.17476709613478691
FM-143803,Fred McMath,Consumer,796.0,176.232,12.0,3,1,0.22139698492462312
GB-45751,Giulietta Baptist,Consumer,1372.0,176.22,29.0,4,1,0.1284402332361516
AG-2703,Alejandro Grove,Consumer,471.0,176.19,2.0,1,1,0.3740764331210191
AD-101803,Alan Dominguez,Home Office,942.0,175.864,16.0,4,1,0.18669214437367304
AC-106154,Ann Chong,Corporate,739.0,175.6517,32.0,3,1,0.23768836265223275
MY-173801,Maribeth Yedwab,Corporate,2124.0,175.5978,38.0,4,1,0.08267316384180791
HF-149954,Herbert Flentye,Consumer,686.0,175.5916,47.0,3,1,0.2559644314868805
TZ-114453,Tom Zandusky,Corporate,411.0,175.58999999999997,8.0,2,1,0.4272262773722627
BP-12302,Benjamin Patterson,Consumer,642.0,175.332,8.0,4,1,0.27310280373831775
KW-65701,Kelly Williams,Consumer,549.0,174.66,15.0,2,1,0.31814207650273224
CC-122201,Chris Cortes,Consumer,548.0,174.63,31.0,3,1,0.3186678832116788
BP-110952,Bart Pistole,Corporate,1720.0,174.49800000000002,39.0,6,1,0.10145232558139536
JW-159553,Joni Wasserman,Consumer,553.0,174.47199999999998,21.0,4,1,0.31550090415913196
AH-6902,Anna Häberlin,Corporate,856.0,174.35999999999999,7.0,1,1,0.2036915887850467
TS-213703,Todd Sumrall,Corporate,909.0,173.44,35.0,5,1,0.1908030803080308
DB-36601,Duane Benoit,Consumer,728.0,173.43,12.0,1,1,0.23822802197802198
KC-165402,Kelly Collister,Consumer,1593.0,173.301,24.0,6,1,0.10878907721280602
JK-61201,Julie Kriz,Home Office,625.0,173.07,21.0,3,1,0.276912
JD-58952,Jonathan Doherty,Corporate,961.0,172.71,10.0,1,1,0.1797190426638918
CM-118301,Cari MacIntyre,Corporate,3927.0,172.58249999999995,48.0,4,1,0.04394766997708173
KM-62252,Kalyca Meade,Corporate,862.0,172.2,10.0,1,1,0.19976798143851507
TS-114301,Tom Stivers,Corporate,523.0,172.11,12.0,4,1,0.3290822179732314
SC-202304,Scot Coram,Corporate,438.0,172.1088,19.0,3,1,0.3929424657534247
LC-171402,Logan Currie,Consumer,4679.0,172.08000000000004,69.0,7,1,0.03677708912160719
ME-173203,Maria Etezadi,Home Office,868.0,171.92000000000002,10.0,3,1,0.19806451612903228
PM-91351,Peter McVee,Home Office,746.0,171.9,19.0,4,1,0.2304289544235925
DV-134654,Dianna Vittorini,Consumer,2046.0,171.8679,41.0,4,1,0.08400190615835777
GT-147101,Greg Tran,Consumer,812.0,171.77999999999997,17.0,3,1,0.211551724137931
TC-111451,Theresa Coyne,Corporate,417.0,171.72000000000003,8.0,3,1,0.4117985611510792
AO-108101,Anthony O'Donnell,Corporate,1906.0,171.48600000000002,19.0,4,1,0.08997166841552992
JB-60002,Joy Bell-,Consumer,892.0,171.48000000000002,14.0,2,1,0.19224215246636772
DC-28503,Dan Campbell,Consumer,564.0,171.48000000000002,8.0,3,1,0.3040425531914894
MG-76951,Maureen Gnade,Consumer,557.0,171.42,13.0,3,1,0.3077558348294434
SC-200953,Sanjit Chand,Consumer,635.0,171.02800000000002,14.0,4,1,0.26933543307086616
IG-50852,Ivan Gibson,Consumer,1618.0,170.88600000000005,30.0,6,1,0.1056155747836836
LC-168854,Lena Creighton,Consumer,546.0,170.7962,39.0,4,1,0.31281355311355313
CS-124004,Christopher Schild,Home Office,611.0,170.6082,23.0,4,1,0.2792278232405892
BM-111402,Becky Martin,Consumer,1297.0,170.2845,18.0,5,1,0.1312910562837317
PR-188801,Patrick Ryan,Consumer,1191.0,170.27519999999998,33.0,4,1,0.1429682619647355
GM-144404,Gary McGarr,Consumer,971.0,170.2236,19.0,4,1,0.17530751802265707
RH-195101,Rick Huthwaite,Home Office,1219.0,170.22,18.0,5,1,0.13963904840032815
SC-203803,Shahid Collister,Consumer,563.0,170.18,21.0,3,1,0.30227353463587925
AG-102702,Alejandro Grove,Consumer,643.0,170.01,22.0,4,1,0.2644012441679627
SW-204554,Shaun Weien,Consumer,419.0,169.5424,7.0,4,1,0.404635799522673
SS-204102,Shahid Shariari,Consumer,2546.0,169.28999999999996,33.0,4,1,0.06649253731343283
PH-187902,Patricia Hirasaki,Home Office,408.0,169.083,6.0,1,1,0.4144191176470588
TT-212653,Tim Taslimi,Corporate,871.0,168.88400000000001,54.0,9,1,0.19389667049368545
CK-127604,Cyma Kinney,Corporate,522.0,168.464,39.0,5,1,0.322727969348659
MM-180554,Michelle Moray,Consumer,476.0,168.3352,30.0,4,1,0.35364537815126046
BT-114853,Brad Thomas,Home Office,1300.0,167.872,46.0,10,1,0.1291323076923077
BF-109754,Barbara Fisher,Corporate,364.0,167.86430000000001,14.0,4,1,0.4611656593406594
KD-64952,Keith Dawkins,Corporate,517.0,167.49,8.0,2,1,0.32396518375241784
DP-33903,Dennis Pardue,Home Office,571.0,167.34,16.0,3,1,0.29306479859894924
DA-34502,Dianna Arnett,Home Office,975.0,167.16000000000003,19.0,2,1,0.17144615384615386
DM-135254,Don Miller,Corporate,1083.0,167.111,8.0,1,1,0.15430378578024007
SK-199901,Sally Knutson,Consumer,1318.0,167.03489999999996,26.0,3,1,0.12673361153262516
AR-5702,Anemone Ratner,Consumer,1075.0,166.998,28.0,6,1,0.15534697674418604
CC-121454,Charles Crestani,Consumer,464.0,166.8336,22.0,5,1,0.3595551724137931
AG-105252,Andy Gerbode,Corporate,3997.0,166.79700000000003,38.0,8,1,0.041730547910933204
DP-30001,Darren Powers,Consumer,1107.0,166.71,21.0,5,1,0.15059620596205964
LA-167803,Laura Armstrong,Corporate,832.0,166.66,20.0,2,1,0.2003125
JR-156701,Jim Radford,Consumer,2626.0,166.59,18.0,2,1,0.06343869002284844
PB-191502,Philip Brown,Consumer,1272.0,166.24200000000002,43.0,6,1,0.1306933962264151
NP-183251,Naresj Patel,Consumer,450.0,166.11,15.0,4,1,0.36913333333333337
AJ-9452,Ashley Jarboe,Consumer,1045.0,166.08,8.0,2,1,0.15892822966507178
GM-46801,Greg Matthias,Consumer,522.0,166.05,7.0,1,1,0.31810344827586207
ZD-219254,Zuschuss Donatelli,Consumer,401.0,165.8992,13.0,3,1,0.4137137157107232
SR-204251,Sharelle Roach,Home Office,1875.0,165.816,41.0,4,1,0.0884352
KD-64951,Keith Dawkins,Corporate,938.0,165.72,7.0,2,1,0.17667377398720682
JS-58802,John Stevenson,Consumer,772.0,165.6,11.0,3,1,0.21450777202072538
KB-66001,Ken Brennan,Corporate,527.0,165.498,12.0,5,1,0.3140379506641366
CL-127004,Craig Leslie,Home Office,477.0,164.9133,12.0,3,1,0.34573018867924526
LS-169752,Lindsay Shagiari,Home Office,927.0,164.79000000000002,18.0,3,1,0.17776699029126217
ES-40203,Erica Smith,Consumer,790.0,164.754,7.0,4,1,0.20854936708860758
LS-172452,Lynn Smith,Consumer,893.0,164.74200000000002,17.0,3,1,0.184481522956327
MZ-173351,Maria Zettner,Home Office,907.0,164.57999999999998,11.0,2,1,0.1814553472987872
BT-15303,Bradley Talbott,Home Office,599.0,164.532,8.0,4,1,0.27467779632721206
CC-26702,Craig Carreira,Consumer,742.0,163.95,8.0,3,1,0.22095687331536387
CD-19801,Carol Darley,Consumer,996.0,163.66800000000003,17.0,3,1,0.1643253012048193
JS-158802,John Stevenson,Consumer,1155.0,163.545,34.0,5,1,0.14159740259740258
SC-205751,Sonia Cooley,Consumer,1758.0,163.4613,24.0,6,1,0.09298139931740614
CS-18601,Cari Schnelling,Consumer,861.0,163.44,6.0,4,1,0.18982578397212543
LD-168551,Lela Donovan,Corporate,704.0,163.30079999999998,23.0,4,1,0.2319613636363636
PO-91803,Philisse Overcash,Home Office,727.0,163.26,14.0,4,1,0.22456671251719393
NB-186554,Nona Balk,Corporate,395.0,163.259,23.0,3,1,0.4133139240506329
NF-184753,Neil Französisch,Home Office,458.0,163.2,19.0,3,1,0.3563318777292576
CK-25952,Clytie Kelty,Consumer,547.0,163.17,14.0,1,1,0.2982998171846435
FC-143353,Fred Chung,Corporate,1180.0,162.99844,39.0,6,1,0.13813427118644067
KM-163751,Katherine Murray,Home Office,1016.0,162.99,11.0,2,1,0.1604232283464567
BE-114554,Brad Eason,Home Office,636.0,162.44070000000002,17.0,4,1,0.2554099056603774
SP-206504,Stephanie Phelps,Corporate,501.0,162.2254,33.0,4,1,0.3238031936127745
FM-143804,Fred McMath,Consumer,821.0,162.101,18.0,4,1,0.19744336175395857
RA-192854,Ralph Arnett,Consumer,531.0,162.0635,23.0,4,1,0.3052043314500942
TM-114902,Tony Molinari,Consumer,1093.0,161.76,24.0,4,1,0.14799634034766695
Co-26401,Corey-Lock,Consumer,585.0,161.73000000000002,7.0,2,1,0.2764615384615385
GH-44102,Gary Hansen,Home Office,644.0,161.60999999999999,9.0,5,1,0.25094720496894407
CC-26101,Corey Catlett,Corporate,567.0,161.46,6.0,2,1,0.28476190476190477
CG-25202,Claire Gute,Consumer,938.0,161.46,12.0,3,1,0.17213219616204692
BS-117554,Bruce Stewart,Consumer,1183.0,161.3799,25.0,3,1,0.1364158072696534
SL-201553,Sara Luxemburg,Home Office,3371.0,161.216,55.0,10,1,0.047824384455651146
JM-52652,Janet Molinari,Corporate,424.0,161.16,2.0,1,1,0.3800943396226415
HR-147704,Hallie Redmond,Home Office,1052.0,160.9012,32.0,3,1,0.15294790874524714
SL-101553,Sara Luxemburg,Home Office,906.0,160.32000000000002,23.0,6,1,0.176953642384106
AJ-7951,Anthony Johnson,Corporate,1276.0,160.32,28.0,5,1,0.12564263322884012
AJ-109451,Ashley Jarboe,Consumer,1442.0,160.257,20.0,6,1,0.11113522884882109
EB-139303,Eric Barreto,Consumer,557.0,159.98000000000002,9.0,2,1,0.2872172351885099
LO-171704,Lori Olson,Corporate,518.0,159.8948,22.0,4,1,0.3086772200772201
JW-159554,Joni Wasserman,Consumer,704.0,159.8941,27.0,5,1,0.22712230113636364
EK-37952,Eileen Kiefer,Home Office,1355.0,159.69,22.0,4,1,0.11785239852398524
FP-43202,Frank Preis,Consumer,570.0,159.63,1.0,1,1,0.2800526315789474
TC-215352,Tracy Collins,Home Office,1165.0,159.42000000000002,31.0,4,1,0.13684120171673822
JD-157903,John Dryer,Consumer,1783.0,159.40848,23.0,4,1,0.08940464385866517
NW-84003,Natalie Webber,Consumer,1614.0,159.33599999999998,24.0,5,1,0.09872118959107806
SA-208303,Sue Ann Reed,Consumer,1391.0,159.29516,34.0,6,1,0.11451844716031633
JW-52202,Jane Waco,Corporate,1011.0,159.204,7.0,4,1,0.15747181008902078
MB-173054,Maria Bertelson,Consumer,409.0,158.79000000000002,16.0,4,1,0.388239608801956
MJ-177401,Max Jones,Consumer,2284.0,158.73000000000002,28.0,6,1,0.06949649737302978
JG-53101,Jason Gross,Corporate,836.0,158.72400000000002,15.0,5,1,0.1898612440191388
DD-135703,Dorothy Dickinson,Consumer,828.0,158.4,38.0,4,1,0.19130434782608696
MH-172904,Marc Harrigan,Home Office,597.0,158.382,22.0,3,1,0.26529648241206033
AC-6152,Ann Chong,Corporate,593.0,158.31,18.0,4,1,0.266964586846543
AG-3301,Alex Grayson,Consumer,452.0,158.256,20.0,3,1,0.3501238938053097
HR-47701,Hallie Redmond,Home Office,1833.0,158.22,19.0,3,1,0.08631751227495908
SB-202904,Sean Braxton,Corporate,1109.0,157.804,37.0,3,1,0.14229395852119026
CP-23402,Christine Phan,Corporate,909.0,157.56,16.0,1,1,0.17333333333333334
PO-88502,Patrick O'Brill,Consumer,358.0,157.53,7.0,2,1,0.4400279329608939
MH-180252,Michelle Huthwaite,Consumer,4514.0,157.122,82.0,8,1,0.034807709348692956
RD-197204,Roger Demir,Consumer,611.0,157.1003,38.0,6,1,0.2571199672667758
TT-214603,Tonja Turnell,Home Office,1440.0,156.84655999999998,48.0,7,1,0.10892122222222221
TB-112802,Toby Braunhardt,Consumer,448.0,156.77999999999997,7.0,2,1,0.3499553571428571
Dl-36001,Dorris liebe,Corporate,959.0,156.51,10.0,5,1,0.16320125130344107
CM-127151,Craig Molinari,Corporate,1650.0,156.495,23.0,3,1,0.09484545454545455
JM-52502,Janet Martin,Consumer,452.0,156.18,8.0,1,1,0.34553097345132744
KM-63753,Katherine Murray,Home Office,572.0,155.79,13.0,2,1,0.27236013986013985
DB-134052,Denny Blanton,Consumer,2224.0,155.69850000000002,21.0,4,1,0.07000831834532376
TP-214152,Tom Prescott,Consumer,504.0,155.64000000000001,24.0,3,1,0.3088095238095238
TP-114151,Tom Prescott,Consumer,605.0,155.478,13.0,3,1,0.25698842975206615
JJ-157603,Joel Jenkins,Home Office,1904.0,155.35408,27.0,5,1,0.08159352941176472
LS-172001,Luke Schmidt,Corporate,790.0,155.28,15.0,2,1,0.19655696202531645
CB-124154,Christy Brittain,Consumer,353.0,155.22539999999998,16.0,3,1,0.4397320113314447
AJ-107951,Anthony Johnson,Corporate,721.0,155.01,19.0,4,1,0.21499306518723993
DL-33151,Delfina Latchford,Consumer,715.0,154.89000000000001,13.0,3,1,0.21662937062937065
HP-148154,Harold Pawlan,Home Office,366.0,154.8856,16.0,3,1,0.4231846994535519
AH-106903,Anna Häberlin,Corporate,710.0,154.82912,14.0,4,1,0.21806918309859152
KH-66901,Kristen Hastings,Corporate,405.0,154.20000000000002,13.0,3,1,0.38074074074074077
DM-130153,Darrin Martin,Consumer,448.0,154.04000000000002,29.0,3,1,0.34383928571428574
DA-134501,Dianna Arnett,Home Office,3261.0,154.0317,54.0,5,1,0.0472344986200552
DK-131504,David Kendrick,Corporate,314.0,153.82080000000002,8.0,1,1,0.4898751592356689
TS-110851,Thais Sissman,Consumer,677.0,153.75,25.0,3,1,0.22710487444608568
EB-141704,Evan Bailliet,Consumer,808.0,153.4725,5.0,1,1,0.18994121287128712
LF-171854,Luke Foster,Consumer,849.0,153.4539,23.0,3,1,0.18074664310954064
TP-111301,Theone Pippenger,Consumer,705.0,153.45,11.0,2,1,0.2176595744680851
JL-151751,James Lanier,Home Office,1510.0,153.3828,13.0,2,1,0.10157801324503311
AB-102554,Alejandro Ballentine,Home Office,337.0,153.1122,28.0,5,1,0.45433887240356086
JJ-57601,Joel Jenkins,Home Office,908.0,153.078,18.0,3,1,0.16858810572687224
MC-175754,Matt Collins,Consumer,643.0,152.8081,18.0,4,1,0.23764867807153967
ER-38551,Elpida Rittenbach,Corporate,464.0,152.79,11.0,2,1,0.3292887931034483
SG-106051,Speros Goranitis,Consumer,877.0,152.67900000000003,4.0,2,1,0.17409236031927028
JG-51151,Jack Garza,Consumer,732.0,152.55,25.0,4,1,0.2084016393442623
EG-139004,Emily Grady,Consumer,421.0,152.5258,17.0,2,1,0.3622940617577197
TS-211601,Theresa Swint,Corporate,536.0,152.46,13.0,3,1,0.2844402985074627
PM-89401,Paul MacIntyre,Consumer,863.0,152.076,11.0,4,1,0.17621784472769408
JP-161353,Julie Prescott,Home Office,730.0,151.968,28.0,3,1,0.20817534246575342
DW-34801,Dianna Wilson,Home Office,1339.0,151.776,39.0,4,1,0.11335026138909635
TB-216251,Trudy Brown,Consumer,1077.0,151.5309,17.0,5,1,0.14069721448467967
ME-177252,Max Engle,Consumer,801.0,151.51500000000001,17.0,3,1,0.18915730337078654
SO-203354,Sean O'Donnell,Consumer,407.0,151.476,21.0,3,1,0.3721769041769042
RW-196902,Robert Waldorf,Consumer,941.0,151.09199999999998,24.0,6,1,0.1605653560042508
JF-154154,Jennifer Ferguson,Consumer,546.0,151.0553,48.0,5,1,0.2766580586080586
MH-174403,Mark Haberlin,Corporate,601.0,150.65200000000002,38.0,5,1,0.2506688851913478
KE-64201,Katrina Edelman,Corporate,573.0,150.57,5.0,3,1,0.26277486910994763
MK-79053,Michael Kennedy,Corporate,701.0,150.228,25.0,4,1,0.2143052781740371
AC-4201,Alyssa Crouse,Corporate,841.0,150.159,17.0,6,1,0.17854815695600473
MV-181904,Mike Vittorini,Consumer,537.0,150.1154,18.0,4,1,0.27954450651769086
CD-119804,Carol Darley,Consumer,319.0,149.9112,9.0,1,1,0.46994106583072104
GH-44253,Gary Hwang,Consumer,812.0,149.36399999999998,18.0,2,1,0.18394581280788175
HG-150253,Hunter Glantz,Consumer,592.0,149.36,38.0,6,1,0.25229729729729733
ES-140801,Erin Smith,Corporate,2843.0,149.32559999999998,32.0,3,1,0.052523953570172345
FW-43951,Fred Wasserman,Corporate,683.0,149.31,7.0,3,1,0.2186090775988287
VW-217752,Victoria Wilson,Corporate,1874.0,149.133,17.0,4,1,0.07958004268943437
AR-5101,Andrew Roberts,Consumer,371.0,148.89,5.0,2,1,0.4013207547169811
DL-128651,Dan Lawera,Consumer,643.0,148.8135,27.0,5,1,0.2314362363919129
RC-198253,Roy Collins,Consumer,1018.0,148.744,48.0,7,1,0.1461139489194499
NW-84002,Natalie Webber,Consumer,334.0,148.71,5.0,1,1,0.44523952095808383
TB-213551,Todd Boyes,Corporate,737.0,148.68,14.0,1,1,0.20173677069199458
LA-67801,Laura Armstrong,Corporate,559.0,148.62,12.0,3,1,0.2658676207513417
SG-206053,Speros Goranitis,Consumer,768.0,148.58,23.0,4,1,0.19346354166666668
VS-218201,Vivek Sundaresam,Consumer,1645.0,148.53,13.0,1,1,0.09029179331306991
SS-208752,Sung Shariari,Consumer,475.0,148.5,14.0,4,1,0.3126315789473684
LL-168402,Lauren Leatherbury,Consumer,1430.0,148.32,31.0,6,1,0.10372027972027971
PT-190901,Pete Takahito,Consumer,1281.0,148.26000000000002,12.0,2,1,0.1157377049180328
TS-211602,Theresa Swint,Corporate,532.0,148.17,26.0,6,1,0.27851503759398494
CS-123552,Christine Sundaresam,Consumer,568.0,148.164,15.0,4,1,0.2608521126760563
DB-131204,David Bremer,Corporate,366.0,147.94299999999998,30.0,4,1,0.4042158469945355
TH-112351,Tiffany House,Corporate,1367.0,147.88500000000002,15.0,3,1,0.10818215069495246
AH-104654,Amy Hunt,Consumer,578.0,147.7357,8.0,2,1,0.25559809688581314
SC-203054,Sean Christensen,Consumer,372.0,147.406,24.0,3,1,0.396252688172043
DR-128803,Dan Reichenbach,Corporate,451.0,147.4,37.0,6,1,0.32682926829268294
GA-147254,Guy Armstrong,Consumer,634.0,147.3097,34.0,5,1,0.23234968454258673
YC-218953,Yoseph Carroll,Corporate,406.0,147.24,24.0,4,1,0.3626600985221675
CM-21151,Chad McGuire,Consumer,1304.0,146.57999999999998,4.0,2,1,0.11240797546012268
KB-162401,Karen Bern,Corporate,1317.0,146.57999999999998,22.0,3,1,0.11129840546697038
DC-32851,Debra Catini,Consumer,574.0,146.34,8.0,2,1,0.25494773519163766
CM-122352,Chris McAfee,Consumer,1976.0,146.178,27.0,5,1,0.07397672064777328
BW-11103,Bart Watters,Corporate,1268.0,146.1,15.0,5,1,0.11522082018927444
SW-203504,Sean Wendt,Home Office,552.0,146.0883,9.0,2,1,0.26465271739130436
RD-94801,Rick Duston,Consumer,609.0,145.8,12.0,3,1,0.2394088669950739
MC-81302,Mike Caudle,Corporate,480.0,145.62,7.0,3,1,0.303375
MY-182954,Muhammed Yedwab,Corporate,548.0,145.59660000000002,19.0,3,1,0.2656872262773723
SB-201703,Sarah Bern,Consumer,874.0,145.48000000000002,27.0,2,1,0.16645308924485128
BO-113501,Bill Overfelt,Corporate,1913.0,145.44,32.0,4,1,0.07602718243596446
DH-36753,Duane Huffman,Home Office,1220.0,145.428,27.0,5,1,0.1192032786885246
AG-103003,Aleksandra Gannaway,Corporate,1891.0,145.39999999999998,35.0,4,1,0.07689053410893706
RM-197501,Roland Murray,Consumer,595.0,145.2,6.0,2,1,0.24403361344537813
AR-105401,Andy Reiter,Consumer,1154.0,145.0515,20.0,4,1,0.12569454072790295
CB-120252,Cassandra Brandow,Consumer,691.0,145.01999999999998,22.0,5,1,0.20986975397973948
RH-195551,Ritsa Hightower,Consumer,1286.0,144.975,15.0,3,1,0.11273328149300155
DK-132252,Dean Katz,Corporate,851.0,144.92399999999998,28.0,4,1,0.1702984723854289
DW-131952,David Wiener,Corporate,756.0,144.858,22.0,3,1,0.19161111111111112
DB-136604,Duane Benoit,Consumer,314.0,144.8405,16.0,4,1,0.46127547770700633
AI-8552,Arianne Irving,Consumer,510.0,144.84,11.0,2,1,0.28400000000000003
DO-136454,Doug O'Connell,Consumer,730.0,144.8262,17.0,3,1,0.19839205479452054
BC-111253,Becky Castell,Home Office,607.0,144.82,15.0,3,1,0.2385831960461285
CR-126254,Corey Roper,Home Office,475.0,144.7594,14.0,3,1,0.3047566315789474
RS-98701,Roy Skaria,Home Office,467.0,144.39000000000001,17.0,4,1,0.309186295503212
CA-120552,Cathy Armstrong,Home Office,1327.0,144.159,50.0,5,1,0.10863526752072343
LP-170952,Liz Preis,Consumer,1187.0,143.784,23.0,4,1,0.12113226621735466
MH-180253,Michelle Huthwaite,Consumer,1505.0,143.272,31.0,5,1,0.09519734219269102
KB-165851,Ken Black,Corporate,3574.0,143.25,32.0,3,1,0.04008114157806379
RW-195401,Rick Wilson,Corporate,1167.0,142.8,28.0,3,1,0.12236503856041132
RF-98402,Roy Französisch,Consumer,400.0,142.692,13.0,5,1,0.35673
AC-104203,Alyssa Crouse,Corporate,1048.0,142.668,50.0,9,1,0.13613358778625956
SW-102452,Scot Wooten,Consumer,482.0,142.41,4.0,2,1,0.2954564315352697
NP-183252,Naresj Patel,Consumer,798.0,142.2,38.0,6,1,0.1781954887218045
MA-179954,Michelle Arnett,Home Office,638.0,142.0698,32.0,4,1,0.2226799373040752
AJ-107803,Anthony Jacobs,Corporate,535.0,141.82,43.0,5,1,0.2650841121495327
LW-169901,Lindsay Williams,Corporate,536.0,141.783,19.0,3,1,0.2645205223880597
MR-175454,Mathew Reese,Home Office,465.0,141.7793,13.0,2,1,0.30490172043010755
ME-180103,Michelle Ellison,Corporate,1813.0,141.64892,26.0,4,1,0.07812957528957529
JG-153102,Jason Gross,Corporate,938.0,141.39000000000001,20.0,3,1,0.15073560767590619
VM-218354,Vivian Mathis,Consumer,323.0,140.9533,19.0,4,1,0.43638792569659446
JO-55501,Jesus Ocampo,Home Office,1842.0,140.784,30.0,4,1,0.0764299674267101
JD-160604,Julia Dunbar,Consumer,588.0,140.3665,15.0,2,1,0.238718537414966
MG-178904,Michael Granlund,Home Office,435.0,140.3443,24.0,5,1,0.32263057471264367
NB-185801,Nicole Brennan,Corporate,944.0,140.04,12.0,2,1,0.14834745762711862
GM-146953,Greg Maxwell,Corporate,1142.0,139.79999999999998,51.0,5,1,0.12241681260945708
CB-124151,Christy Brittain,Consumer,311.0,139.74,16.0,1,1,0.44932475884244377
CB-125353,Claudia Bergmann,Corporate,2180.0,139.73384,41.0,7,1,0.06409809174311926
SN-107102,Steve Nguyen,Home Office,510.0,139.656,11.0,2,1,0.27383529411764707
TB-114002,Tom Boeckenhauer,Consumer,1311.0,138.801,29.0,6,1,0.1058741418764302
AT-7352,Annie Thurman,Consumer,393.0,138.69,15.0,4,1,0.3529007633587786
CK-122053,Chloris Kastensmidt,Consumer,1151.0,138.41484,51.0,5,1,0.12025615986099045
